subject_id,model,scalar,GM,WM,acc,caudate,thalamus,S1
AG6470,GQI,md,"[-0.6579326014215097, 0.11865726194743068, 0.3225396324354586, -0.03717949733320515, 0.3930212120176586, -0.14636961079691435, -0.4709791886236863, -0.7181295937967391, -1.3105384922502308, -1.6156309805698892, -1.5153159066199744, -1.7699606232775287]","[-0.49055693116993, -0.17046071898743648, 0.35797429080020426, -0.03472222222221773, 0.45750432645419903, -0.12598288370475982, -0.4354115837823874, -0.5959748983066622, -1.1579850957264157, -1.4903577585699166, -1.4356672265226291, -1.6033532067320233]","[-0.7941062795673893, -0.03351487940643779, 0.6138412341547115, -0.29373875813302947, 0.6156186077089799, -0.12298350167960477, -0.05628523453538569, -0.10275861418258335, -0.1527560014657714, 0.013151237951300418, 0.35072529478641884, 0.40034888643097116]","[-2.73263460000638, -0.7807974868597105, 1.3488663477798093, 0.23756454160093066, 2.206999277675901, -0.4293864021128549, 2.9399063434714616, 0.42590368262090583, 1.533036731770963, 1.5683655339450757, 0.9508021006087801, 0.53641300780351]","[-0.9395476827482455, -0.16138852625952677, 0.5171960763343078, -0.7245834313704345, 1.408015744651909, -0.13689417681409563, -0.22760983072265883, -1.4646627881921845, -1.9306920646946113, -2.4795771525259394, -2.5604865605083242, -2.0974093376587666]","[-0.15055161224405428, 0.49862654498400116, 0.32540047168365105, 0.2339734903620715, -0.41284879243271516, -0.5031525788886053, 0.6217484935730173, -0.3308726504095646, -1.0861961638961093, -1.7901536544382997, -1.9819293570230736, -2.197018135134844]"
AM5508,GQI,md,"[0.22919542551879094, 0.5550424766676002, -0.5388003667850451, 0.32450481117458013, -0.5027921845062, -0.07729360266539267, 0.28814765363239264, 0.1374729334014666, 0.6843600633483992, 0.9107198907127271, 1.0810025294235308, 1.1543858478712985]","[0.12369313006044229, 0.07301982870026487, 0.2655816630906974, 0.07548537326322445, -0.13281905547803471, -0.407763861104613, 0.2597480559301157, 0.1781596180775406, 0.4904219148799048, 0.43721363313697614, 0.8972282506457928, 0.36541468762541246]","[-0.044003783036617436, 0.37001065216680024, 0.06480228761833902, -0.05623277416544538, -0.29128451072370803, -0.045625824174918624, -0.37034117516539716, -0.8261427886116052, 0.7360444617134758, 0.24996228079337746, 0.615768937873427, 0.9818358818891978]","[-0.18215002437066302, -0.20399727066724235, 1.2099846969221262, -0.44406910407971995, 0.4876913695929066, -0.8953243656950066, 0.7583567792550706, 0.9125865396180808, 1.6461536632062075, 0.5510120846066586, 1.2490502041434233, 0.7250510005910201]","[-0.5498182868374638, -0.9659132915030018, 1.0633459947737074, 0.40209620761075826, 0.7534392367899657, -0.7395985770544088, 1.5014310754866218, 1.0995397948933663, 2.4083310051294355, 1.0682011074594606, 2.2077469099443174, 1.3634645914382375]","[-0.0018856322366090582, 0.5168070396175949, 0.6539276674719837, 0.3000580208479371, -0.8660574894482989, -0.6220231961027642, 0.09139759998508935, 0.35022449019957597, 1.8185478276188456, 0.6107725273290269, 2.4078081610135884, 1.9423735965334354]"
AA5325,GQI,md,"[-0.28297236698946016, 0.24743637380894923, -0.3159224846355267, 0.593874623867358, -0.5558820427045128, 0.3035138110415776, 0.4096198954214667, -0.2780640064573189, 0.4646244074733743, -0.49059596061291083, 0.4581339825074212, 0.27656874574633367]","[-0.20691931817104198, 0.2516392913694683, -0.0685957125563119, 0.11494492833153457, -0.11929993433394978, 0.026839994826031915, 0.3442415478199132, -0.3339020277776453, -0.38803488742115505, -0.6272173941346803, -0.2414099799419291, -0.3272897928820381]","[-0.5535518028017439, 0.015966088282912672, -0.4262184057859959, 0.312097273382227, 0.4367445649213273, 0.2067820972542387, 1.054462407354467, 0.179784614094949, 0.11533724865693427, -0.028191636947729855, 1.548029308269215, 0.5760504206995944]","[0.7896125363139687, 1.008959939784579, -1.2854332516224676, -0.14243673290424175, -0.9624506120582687, 0.5464858910867532, -0.5886117813969022, -1.847462098486484, 1.324210231231274, -1.1808790215640201, 2.297286099787379, 1.0144864605561361]","[-0.4549230107432404, 1.8007069569569685, -1.4418360738074525, -0.1449447746964349, -0.7801356965109069, 0.9501948349030684, 1.1741687815061754, 0.07855157712470424, 0.23831963659376654, -2.117265508714841, -0.019685648638701474, 0.6615213250045919]","[0.38633235492175355, 1.546018735985395, -1.259999023771191, 1.7322671129209741, -3.3775045646263546, 0.7843461346274563, -0.9066705268261797, -3.2946109296683272, 0.45504868337608145, -5.026368558779364, -0.5229387529791013, 0.09042612008756942]"
KS5471,GQI,md,"[-0.9525615430731803, 0.3177137799820057, 0.27712347875476756, 0.3976735668776513, 0.7951850577749894, -0.8612205140162501, 0.7552302516048666, 0.2332488080599396, 0.062131974256561306, 0.6768353149843384, 0.20935776335113307, -0.0058006923974509355]","[-0.5629442243037409, -0.021361677593906805, 0.007758903526517693, 0.2749629673301788, 0.6247402117668699, -0.3320975754430282, 0.25982085996649074, 0.07731353555461187, -0.20608769575740762, 0.07760867799413047, -0.15817420923998332, -0.3276342714790009]","[-1.2209664428985536, 0.7875916533737726, 0.6718108593429618, -0.032439307619261074, 0.1652375955748795, -0.39862491508343323, 0.1901618356038287, 0.23829747074367433, -0.6489519134095935, 0.11127234055502783, -0.5918503043726668, -1.0870917378515619]","[-3.7437126346401137, -0.4641999481788271, 1.4396153417173307, 0.582892379639903, 2.5355324852732672, -0.5811332855358199, 0.931923510834929, 0.22431987564124506, 1.7093884440936225, -0.22185648056044147, 1.1823466450890598, 1.4791520821989743]","[-1.6717583054546374, -2.223027690446936, -0.6951843068968697, 0.40971378574530115, 2.1391733766466636, 1.8761333951868262, -0.060650062420876914, -1.0690380765363656, -0.47954731647837145, -2.9634445381563843, -1.3145862789697087, -2.218272596532183]","[-1.3755673019254773, 0.9484810418586573, -0.3612905655695729, 0.7209802570084333, 1.4338370085413255, -1.4420826811239003, 1.764929115502408, 0.22207807368607374, -1.2654301668984185, 1.0253085320570543, 0.19822713668362452, 1.2421612111712093]"
PER5474,GQI,md,"[-0.006011335909130712, -0.6699029929270102, 0.13689715050956908, 0.806438813385337, -0.6904176251567044, 0.40540947950987855, 0.43705556043517063, 0.45312818155089624, 0.4225214436522497, -0.8558918673262871, 0.027841653621299423, -0.04728850400459211]","[0.18074309759728438, -0.3383417023244343, 0.007314178672661816, 0.37305154622765535, -0.441447134166832, 0.21341779366805996, 0.14386512824961611, -0.027144204899542973, -0.08337730817972483, -1.0147052444804916, -0.32070065768053546, -0.6476880524080301]","[-0.23806598139108434, 0.030678861514102932, 0.515114106610098, 0.3293112806152472, -0.2648439051411714, -0.37865232919106223, -0.5341707023948722, -0.5818566738633579, -0.8884014788883321, -2.1697835498942153, -0.9489150025718165, -0.9165471646031695]","[-0.42209715967988864, -0.15963249386488818, 0.09512144903804162, 0.4439391942357475, 0.33714348796938765, -0.30061472978980186, 1.2569716158984372, 1.0052616725338248, 0.7667383109466677, -0.3939339968384338, 0.40179997951770824, 1.81199689922883]","[-0.6533258516349426, 0.018925091674900182, -0.4002970341492, 0.9933455866575783, 0.39254294708743537, -0.36990755203812403, 0.267901529230044, 0.1986438924538868, 0.2157262777014077, -0.6858505173186185, -0.17754330144157984, 1.1375483732148992]","[0.3667444646172778, -1.5861274360282063, 0.16541703783353476, 1.77825167043181, -2.1926419161081467, 1.3444067999880134, 0.49016109267698543, 1.3299700252967768, 1.395611429557771, -0.8366123634758909, 0.5529570630170333, -0.8625763260501745]"
CM5268,GQI,md,"[0.511455816304642, 0.2531413810533905, -0.31944405525823305, 0.2815859002790493, -0.7743511106583568, 0.03656448113005709, 0.9156937091525819, 0.0015960991337040245, 0.3454277219664575, 0.20878849579369302, 0.26928398317439073, 0.3892633277642115]","[0.2266960429389307, 0.11392104491098039, -0.30377483440326924, 0.024860544305968558, -0.01911820037400709, -0.044178946376690884, 0.31205883218597574, -0.467516752918038, 0.05507350341252711, -0.10566148882057429, -0.2158151901652859, -0.333282770166907]","[0.9811938377644202, -0.652099723621924, -0.5857861121732926, 0.7518600521847125, -0.09146290513953087, -0.4286733247431036, 2.0563669069273005, 0.876692692254324, 0.9232349041454234, 0.7032572114311629, 0.9393694195718592, 0.5364565635610679]","[0.3766146483899137, 0.4143164390820621, -1.0001797045018244, 1.1832822344815581, -0.5417988433804306, -0.46452349137136906, 4.770864085837189, 2.6284441209394713, 3.8618294101128456, 2.9663552550607455, 2.8607816994162496, 3.767921551172794]","[-0.29064339029713143, 0.5389109870907287, -0.5117188701012146, -0.7255394994367005, 1.3707704516983725, -0.41413259187441825, 0.5089045056441168, -1.204392776335333, 1.067098242774712, -0.1411761572116458, -0.27593068258503956, 0.07004048260151141]","[2.4802349138088746, 0.6054699147236079, -0.41160501481625933, 1.6374728440279143, -4.945929212130106, 0.3046170448470649, 2.4678708054059557, -0.14902709902257655, 2.2916989800965646, 1.4352189511240885, 2.3446530777653227, 2.104469083019995]"
CKA6605,GQI,md,"[0.8994856917669305, 0.9038339710191443, 1.302989212995675, -4.422157374834498, -0.234122052868732, 1.3111218758635341, 1.0262985347595457, 1.116185820253548, 1.0635856767847645, 0.31095562629160994, 0.7471797647045028, 1.0651954520176008]","[0.4545219784531011, 0.91053975909094, 1.4993754342721992, -3.83957484084765, -0.03670588282263942, 0.8296512441924023, 0.8489293967741519, 0.6120695382790854, 0.34747856192247906, -0.23058768232253285, 0.10552576248905329, 0.3837298351127166]","[1.0401483122357673, 0.9652471010059671, 1.1656782570697397, -4.503294385089919, -0.3493024093056066, 1.4313748196073002, 1.237935663526037, 1.5780685460508805, 1.133337829466657, 0.7704698154833602, 1.2694688896870985, 1.0614218616033393]","[1.2358807187431904, 0.5101333144387039, 1.964932368903645, -3.0706191465092183, -2.2155352844426672, 1.3595063261120621, -0.0650666279678989, 2.1451756303284077, 3.416225712061956, 4.20573460963894, 0.571744799042794, 0.42225947177270673]","[-0.6292053658068312, 1.6749521042233009, 2.1567689743569916, -2.945166999839091, -0.7495302507820141, 0.3213024798451633, 0.40296461642175746, 0.48383716285956685, 0.041243856452860335, -0.5157247107161648, -0.36926247216404123, 0.5901105296839669]","[0.01893434663676389, 2.1726921713771437, 2.996177669102571, -3.8965563067794773, -2.6334604478802928, 0.9780420728173979, 2.0709898281641483, 0.5586612390515528, 0.6613732458933538, -1.2841264891065252, 0.3942214674369148, 1.0291610475477908]"
EP5270,GQI,md,"[0.043462658000727995, -0.12714888268750507, 0.1061311669646626, -0.234711748382595, 0.2513469277314701, -0.040572646320910837, -0.013165874054445576, -0.10049408482498724, 0.15069478927957378, 0.1370381436112132, -0.49267995446016133, -0.6963989705988549]","[-0.10914469013352765, -0.12991063722833465, 0.017537812127700215, -0.08354016586960424, 0.2914458458035813, 0.01239805622670095, -0.26122327691941954, -0.2767302463884755, -0.12975902975978632, -0.22976798889353098, -0.5280935427871265, -0.8888061682476815]","[-0.427676947159107, -0.07989328449514152, 0.0662209278339251, 0.017605730201877934, 0.3761167145311079, 0.04425524030890344, 0.23619111980227947, -0.04028905288275624, 0.23204011213240694, 0.30745906355386443, -0.430226261190362, -0.2772419934387933]","[-1.1907682700966578, 0.007143791576296182, 0.49907143301432016, 0.30679666797092886, 0.3913986586589924, -0.0326511870560269, 1.3544917891836115, 1.0814339556304542, 1.5868809870019935, 1.1601467715640077, -0.0899203811337234, 0.690870181590637]","[-0.8471660651638677, 0.0375762991863581, -0.4631917813407946, 1.4181429145921258, 0.5600659873689882, -0.7437393226052432, 0.6074779225153611, 1.3555908066373699, 1.4411823699333968, -0.07557862541005213, 0.06888721834546972, 0.5797366537274282]","[-0.07325340682860974, 0.5989275032865576, 0.17918127544794413, -0.6757349697284509, 0.7382547432124903, -0.7875391393554798, -0.25762394887801227, -0.08325352969984047, -0.38466846681089606, -0.7081531278641857, -2.6270612005739937, -0.9561357930025184]"
MB5330,GQI,fa0,"[-1.4806901463459405, 1.4172050930110744, -6.282407574499819, 1.086068097589383, 4.381379138660707, 0.25178962581578473, 8.165450425164765, 8.151128577815212, 8.822284835536848, 8.550459095473235, 6.1039899666262905, 11.010043012702361]","[-2.159190922649635, 1.7611076480217274, -6.8505534241742785, 0.7500934416744648, 6.619457089866809, -1.1247443762781286, 7.567889755143879, 7.525558274774715, 9.05875122564543, 7.876264750471691, 6.049194232400342, 10.271115986909413]","[-4.459560425876378, -1.7882602760503767, -4.831604598850307, 2.7152010669449793, 8.02702628621548, -0.8915148235011278, 8.388620416632516, 9.068859922495312, 12.963010998132377, 9.678331090174952, 6.837049171224678, 16.518634622082878]","[-7.808169219547774, 1.1227561601070442, -6.913970198196465, 0.9659623888864125, 10.650452374715375, -0.3224054842869676, 5.376539126352406, 0.8441602003622685, 8.398578717954015, 4.995393482313116, 7.95362547485106, 12.723890879030032]","[-3.633750530952356, 2.981277815000611, -7.884184384275252, 1.193844378612866, 7.019989245796199, -1.0272554525085953, 8.908835187316186, 6.698516970239851, 9.906874870378505, 6.852223756328178, 9.227774040323727, 8.806693086745906]","[-1.1037707636680085, 1.6242097188053766, -7.239355796819357, -0.8159835176751319, 10.3079854327955, -4.703182848374801, 5.4076052397303815, 8.659077232926842, 11.134210306223638, 9.154422092753405, 6.997274114087078, 11.25826234280669]"
AG6470,GQI,fa0,"[0.28333925680211913, -3.229597833307793, 3.0764506625979857, 1.1412240263871223, -3.866522700395914, 2.1894912168574354, -10.40607749904356, -12.667179778915553, -7.935541093621442, -5.955228264518304, -10.911626476918348, -10.109995530409572]","[0.30319760754542396, -2.225272910828699, 2.985328551793298, 0.7429699559806262, -4.412289070706493, 2.222312468413814, -9.632586566288238, -12.134525620724286, -8.431160616887341, -5.66633019783393, -10.995517992060465, -10.209697025180946]","[-0.0981054845190423, -3.1035749857368, 1.6823886322351007, 0.5683937630557968, -3.820387735031503, 4.310932816398329, -12.949956566876416, -11.795267004288428, -11.703910907167037, -9.235411031882627, -11.609199011849444, -12.077302303091454]","[1.6306985059379393, -3.0955567451820256, 1.0087640391683081, 1.8387787348998417, -5.023995200959819, 3.1348238311998533, -10.692320956431779, -11.674398376340974, -9.902699309478974, -7.992205461784329, -10.71459369340884, -9.658637968340733]","[0.5976553329437225, -0.5825120040434747, 1.6688902065421578, 1.3486315392890187, -5.858587470543495, 2.389466042751903, -9.746648357405604, -11.338167251324572, -7.725557702821941, -5.213835181161134, -10.984233744360226, -11.18886784335418]","[0.3907873950278554, -5.597179374173646, 3.3169235735614553, 1.3260851659665711, -3.7498917467740482, 3.6125191085364987, -14.051789794364051, -10.818186022848144, -4.972617743702068, -0.20073603211776278, -5.267782610605855, -5.989560293727317]"
AM5508,GQI,fa0,"[6.873310810810803, 2.571307390520608, -1.8530150753768915, -1.29905923857123, -4.15438676037181, -3.0177890724269476, 0.3668630498427637, 1.099669919632598, 1.049967693301736, 2.85286343612334, -0.7106061159621633, -4.170130753533383]","[7.0701510872860105, 2.687282812082329, -3.0546168680667343, -2.847179306082816, -2.611644499251295, -2.1366322397376725, 1.2000678483589176, 1.2352482365708084, 0.8097338351242218, 3.2433554817275683, -1.3088094616923267, -5.048874621266779]","[10.452432317462252, 0.7509934666936113, -4.359065155807364, -0.9937973338816424, -5.088432463272005, -2.4864376130198926, 0.8211341073531809, 0.623819800377656, -2.579185520361998, 2.497849533514189, -0.6832701308462378, -3.782089657358179]","[9.700857023790094, 1.1200063490173677, -5.622668701254691, -2.916911893772803, -4.7964505004626234, 0.8514871182731273, 7.209220056228913, 4.063679063679054, 0.2591736463430313, 5.434431984212801, 3.157669736893218, -5.311314674527473]","[6.9472493036211596, 2.686390532544374, -1.8066322546237308, -3.934780072336959, -2.1783597782450803, -2.6000575871004923, 1.7653004962323031, 2.865009268345863, 1.3009195996602223, 4.298119964189782, -1.4510771566859662, -6.78367363247693]","[7.531895459500868, 0.712636041508478, -2.6133372570176716, -2.412420252255787, -1.8440993688036567, -2.1973101471929137, 1.881380043458555, 1.1162050603396625, -0.04223848005227808, 3.058876224013838, -2.4726126920376785, -7.154075970977379]"
AA5325,GQI,fa0,"[2.7058717922824145, -6.199172055653524, 4.82674218226921, -3.2809243046870264, -3.502834974634433, 4.347993954837796, 3.5145991899230076, 4.1354339414040995, 0.22725442139299898, -1.1484397783610292, 1.5358497422270825, -5.171263614972216]","[2.842316280958199, -6.470620950474105, 5.705046743702664, -3.916699235713034, -2.7107577245194037, 3.390963821981354, 1.6321885148189392, 3.465498809956038, -1.347044654437646, -0.9590182521977908, -0.22485733731216045, -6.823520877624686]","[2.581551385555302, -1.9858945805493937, 7.30191274558147, -8.785368379374425, -5.8829632703880685, 4.809178615212391, 5.097513019449454, 4.457789428632555, 0.9223300970873579, 2.4511812098866463, 0.05176852473693404, -7.745098039215708]","[-0.9077567522912503, -6.9016288791416915, 6.961843826729046, -1.1229936107215222, -3.5154886888204286, 4.195733215221659, 4.336088306566795, 6.233348686408915, -2.2100807245520673, 8.636923618444209, 0.7133909018752844, -6.766414725692833]","[3.463705849753352, -6.714281381736579, 6.208784471774858, -3.226137670445209, -4.3428107133537415, 3.2614672341174304, -2.603064074974778, -1.4686714190140033, -2.4328116630568997, -5.510477012941841, -2.574350363516576, -10.49426911603078]","[2.6053558844256557, -8.876126551963187, 7.424004930134106, -5.138914247459069, -1.1453621979244353, 3.361303405356263, 1.1381032090075411, 7.694825144933346, -1.6183585535506844, 1.2694670667238181, 0.40284804197115265, -10.357576338316077]"
KS5471,GQI,fa0,"[-3.354076002223388, -1.504560282271476, 3.678012786495844, -0.7360131081688231, 1.4937137393236994, 0.1231510959137468, 5.130789716020813, 8.719182920842464, 8.357075023741695, 0.38937451818169894, -6.503213188041352, -0.5606120564569249]","[-2.675921153196708, -0.7789602233077381, 4.26658490909995, -2.1241050119331764, 0.7465507465507539, 0.24952081642520213, 5.248007085916742, 9.529216457064111, 8.917252688341597, 1.4391742023545537, -5.7897628422305605, -1.3091897579796512]","[-5.044396046238913, -6.103834568653341, 2.2770487204264054, 0.927506004297798, 4.121047158847619, 2.9035555004955214, 5.084771419921265, 8.612447165136274, 9.935648826452919, -1.6718015242419395, -1.2351459571170382, 5.619110696330192]","[1.4616366532687644, 1.5800010536852687, 2.9996676843832417, -2.6749989007606794, -2.499231849705914, -1.150601561569375, 3.7642052772025196, 11.171816305763974, 5.461933968947986, 2.5259324191764123, -4.7969258386626334, -2.1394438430163336]","[-1.9434905331712227, 1.6378541538039428, 2.669449818416327, -0.7465570545250049, -0.25416203441500484, -1.529860786563002, 5.8502744727234495, 11.313268140011013, 9.88863540665046, 5.359959868781473, -3.8033287723794382, 0.34161836050989464]","[-2.0542389617717456, -3.344403971144905, 5.624042005022341, -2.607878594475759, 0.06043652438183919, 1.7401786017452747, 5.141442947520243, 9.30644352513477, 10.297422544597886, 3.053601340033515, -6.463955263690358, -2.1839689265536575]"
PER5474,GQI,fa0,"[4.525582980380701, 0.6575081555325885, 1.2696590748907393, -1.2849514011548058, -2.3698414189817076, -3.2037721153947483, 2.6255945819803115, 0.7269045811187075, -3.089846296179494, -5.444437275523154, -7.504495022584751, -4.9467544282121345]","[4.867755991285415, 0.16165025013491477, 1.3993325113920307, -1.8903013841831438, -2.036014057914106, -2.9307629931356822, 2.270580704652194, 0.5762907911873869, -3.04444066868669, -5.041881365799198, -7.2113944500915705, -6.321738325858171]","[2.379120684776474, 1.666978417907002, 0.3569720108671251, -1.993255728011806, -0.6211491487112005, -1.9565197314345177, 1.669605956961678, 1.2341537167753827, -2.5560633929732552, -1.9847758408853577, -8.2997341495237, -4.504491712341065]","[4.7642989913764175, 0.15254981829798314, 1.2457441682267945, -3.7219567237488413, -1.419717030114239, -1.4493459278735432, 0.9993981437485971, 0.6192713426025255, -1.8211731743472144, -1.8435695024887846, -8.085628814995435, -11.519076547042419]","[3.2820608389001977, -1.0673197914794248, 2.5711562621842976, -1.8269491985873454, -1.4182638105975196, -1.8161925601750488, 3.152946242733085, 1.1884885764499016, -0.5926555441248752, -2.980188045668227, -5.796431035564206, -4.67697893071028]","[8.423299020838565, 1.0214761978601328, -0.5216535433070892, -3.7358306585950523, -4.2100322435818995, -2.113661814109747, 1.2931534387443517, -2.0687587447531506, -3.8075296796227023, -7.777543267201352, -6.768002007192432, -9.807758472389478]"
CM5268,GQI,fa0,"[0.27982438981982655, -2.10690879149002, 1.3253115691904014, -2.2160957950431617, 4.139375515789695, -1.7401186318532007, -7.530642855468844, -6.290105867908349, -4.5499082840573815, -8.142714041600371, -3.1780566237154004, -5.804796494869126]","[-0.015136149666263038, -3.687604939821433, 1.710622220238869, -2.7939826698402417, 4.555762591902457, -0.2244839145141125, -6.957056604995241, -4.669803101585652, -4.456353346612312, -7.956606270524635, -3.4473581213307387, -5.444825660256941]","[-6.565980550752117, -2.4430025649962848, 0.5332396150608949, -7.395695721018252, 11.618591597079266, 1.720383088544231, -21.79454485565222, -11.98829552337962, -10.428227360308274, -14.86341590508255, -15.077906953396354, -16.141305449166104]","[-2.273060376415011, -0.07803733981256117, 1.67636429944963, -6.699677091484759, 6.839831939372501, -0.46963267864251707, -10.448963250560986, -8.661262251534323, -5.24002164674989, -11.269475007269437, -7.582188364394873, -8.259639516313035]","[1.358212295767503, -4.217849630984833, 1.1661119373037703, 0.21211687878353847, 1.9076569848828262, -0.6714394772750538, -5.456171172022102, -5.793915504346072, -2.5484649203375174, -7.393584958896036, -1.898938273858424, -5.199814068015934]","[-2.9266039637218517, -4.2928863172225835, 1.8301962354825894, -5.759772197773733, 9.838899514491702, -0.3726148554581825, -8.767804055553068, -3.864243040549113, -8.091542464062071, -6.545833876646224, -2.4790969899665396, -5.35522413719]"
CKA6605,GQI,fa0,"[-0.637167573466857, 0.5881886642885507, -5.328226835987352, 2.7890175650745013, -0.700199139204715, 2.8432420706859576, -12.906943244021877, -10.378819884523285, -2.598337587538433, -12.107559179003058, -14.678664179377439, -4.235653966354131]","[-0.17546530934824003, -0.09708245488201238, -6.880332954272933, 3.069400011225232, 0.41804513445918007, 3.028580252112636, -14.769772638539296, -12.779886535243449, -3.9492295654267404, -13.17621809364658, -14.172265331250884, -5.668877008619576]","[-2.860928524900801, 1.730453722561664, -3.9364837170339047, 3.8199058693244807, 2.0711768851303813, -1.2953405644973182, -11.636781387576713, -13.999639036555743, -7.099036608863202, -20.83985529931476, -15.448714753335661, -9.587236995678365]","[-1.7451059265218611, -0.43213553040832153, -5.867375411574313, 5.106609141499406, 2.359261403847389, -0.11016121797409392, -13.874632330872213, -16.647451269753443, -9.025143678160934, -20.590385379419946, -12.752789788852732, -4.021357679442893]","[-0.23631036492388693, 0.4527218812933115, -7.601662595877799, 0.542617237008865, 1.7820124693936636, 4.293108311036905, -16.21266394542711, -14.0403462401337, -4.791593636803714, -14.461401013747592, -13.134016345434734, -4.9782192456584875]","[2.0257654966392793, -3.4058066211245395, -8.86929460580912, 5.829395226416222, -0.2898643052812665, 3.3550248634047626, -18.766503206337234, -14.225076186329986, -3.4805758233090036, -10.210725287034442, -18.329073962717978, -12.02234398349107]"
EP5270,GQI,fa0,"[2.48701938140637, -0.8162108380767328, -1.955656955656959, 2.1486721688843877, -0.5823147154218312, -1.4606401434442955, -11.028081441276154, -5.312039252652709, -7.383240911891563, -3.23843711496541, -5.476475785855217, -9.380805342170015]","[1.7834963822691525, -0.768100381745623, -1.8483503233585485, 2.3501747195291824, -0.6845678310008727, -0.9750703659027002, -9.950950808808741, -5.19694087811064, -7.6821671736926005, -3.123404585913739, -6.737716970511538, -9.241264578630556]","[0.8471369101336194, 1.1665022343450746, -3.277843476151486, 4.411764705882345, -2.3037875829753904, -1.2394851826531543, -11.888571334713054, -4.388868456540403, -8.295443706082478, -4.27381827087926, -7.454964192194835, -8.651269618476453]","[5.26875642746677, 1.4773720005551927, -5.566053416616371, 0.16422602796392594, -1.6138267862405746, -0.3663780555763459, -10.708813842328839, -5.066955734336368, -4.196024591579459, -4.1339822749199575, -4.028948774978883, -5.275945700725855]","[2.162235009465085, -0.02915937682245464, -2.785899614103, 1.3646646950279502, -0.7848568790396874, -0.07533644937709819, -9.215682158500904, -4.783531038742185, -6.405772796684101, -0.1658901595369027, -5.075566326702325, -8.281476548245871]","[2.02210796106735, -1.8852807482258915, -1.3632001041107453, 3.0827617314482154, -2.3017944802902526, 0.20020500993017978, -10.51576744351032, -7.174062607499123, -10.887477087893494, -5.949466095354682, -3.1553679331181104, -10.668868996874103]"
AG6470,MPALMRI,rtop,"[-0.5732643115029219, 0.08102803953455992, 0.15486085641757455, 0.043652591974883734, 0.2931038486934307, -0.0038353474134197327, -0.5026361840932393, -0.8740884303366234, -1.435155162067322, -1.691348318646523, -1.5789625500581175, -1.6304955877552565]","[-0.412563941012323, -0.17158066691701465, 0.22290848478902345, 0.04080173890466407, 0.36334459664416174, -0.046760713422264684, -0.5484716024136873, -0.7238888166622963, -1.3445464473725663, -1.6046645635854635, -1.5142066888077423, -1.6167570372233802]","[-0.4526189292562431, 0.2038789644005761, 0.5308066273095723, -0.1834768016466629, 0.08924035596570183, -0.1939097454056429, -0.07222547464806135, -0.26262684334350356, -0.34463585494697196, -0.3483153622519406, -0.37532905822582957, -0.11568168212784231]","[-2.4540740495947686, -0.47277986709956005, 1.0652163248708473, 0.2967189756797343, 1.8028289748796198, -0.34555797948923034, 3.3929691725798694, 0.4844161957308737, 1.122461126098791, 1.3088624312792134, -0.010859140726515058, 0.05931398107259149]","[-0.7530480331716431, -0.04777292643165159, 0.6008543325301277, -0.5676976424754189, 1.019377466426957, -0.2754561317801242, -0.39704828244629375, -1.6000363883231807, -2.4735162000715856, -2.935860920471406, -2.816097312016361, -2.2173744391627177]","[-0.3862021606729777, 0.3528374963891533, 0.05140040684192354, -0.10275336447600021, 0.5388323037942482, -0.46202571573378914, 0.14022943785166828, -0.6648477359851921, -1.3611755248022508, -1.9272356179879522, -1.4089243819691124, -1.8363698836904492]"
AM5508,MPALMRI,rtop,"[-0.2131357034356459, 0.1084368437494521, 0.027434938800899804, 0.21846796329457413, -0.050400110579943834, -0.09197070071341326, 0.8920327406105211, 0.7742231955023959, 1.0642534539169983, 0.883129566651032, 0.4341348750463815, 0.9088258097114655]","[-0.042681021369181636, -0.1582665155596167, 0.4173589792863303, 0.2060373443715426, -0.005107509667132237, -0.42155402791737034, 0.6784985069815777, 0.37946026326909776, 0.6531800861066729, 0.4649028173290309, 0.35771431369526996, 0.3500695074991177]","[-0.5363703952728454, -0.22085479500054228, 0.48071875375682743, -0.15014154809416785, 0.38061801459751055, 0.03866534677069481, 0.6171759127140917, 0.49065336754418615, 1.5212116628047263, 0.46889384469886786, -0.10761458164280313, 0.41713376806198577]","[-0.25792601363261286, -0.07124139316872226, 0.8647629403771123, -0.4676624263952642, 0.5264082445142081, -0.6112754944063178, 0.6551673114156085, 0.8702250432519425, 1.585557991174557, 0.6452077493183237, 1.03818859696411, 1.0415651988362549]","[-0.6327107054905587, -0.276437280399329, 0.6181633247041789, 0.34347814958997297, 0.18002406777110438, -0.24320125479682433, 1.552021185249787, 0.6539219205869757, 1.713333685480198, 0.8877335447672027, 2.526101678973152, 1.4743171738350227]","[-0.3096744688823068, 0.38757857963129216, 0.35757985836689543, 0.7933341307125791, -0.6399555895157655, -0.6066817126710624, 0.45599611187260747, 0.6514650970394744, 1.5194120580234745, 0.7716582771740745, 1.3690601605209856, 2.198233161715153]"
